trajet_id,date,train_id,gare_depart_id,gare_arrivee_id,heure_depart_prevue,heure_depart_reelle,retard_minutes,statut,nb_passagers,prix_moyen_eur
J008122,2026-03-04,T039,G07,G14,11:24,11:24,0,A l'heure,174,19.76
J008123,2025-09-02,T010,G02,G09,15:24,15:30,6,Retarde,114,89.86
J008124,2026-05-03,T003,G03,G10,08:36,08:36,0,A l'heure,433,103.42
J008125,2026-07-24,T012,G04,G05,07:24,07:25,1,Retarde,286,68.05
J008126,2026-08-08,T014,G11,G04,05:36,05:36,0,A l'heure,435,94.68
J008127,2026-06-04,T017,G13,G06,21:21,21:21,0,A l'heure,135,43.9
J008128,2025-10-07,T020,G13,G01,11:36,11:36,0,A l'heure,390,36.7
J008129,2026-01-06,T003,G14,G04,19:30,19:30,0,A l'heure,348,81.56
J008130,2026-06-19,T024,G09,G08,09:24,09:24,0,A l'heure,241,48.01
J008131,2025-12-07,T033,G01,G04,19:30,19:31,1,Retarde,153,26.88
J008132,2026-01-08,T036,G11,G14,05:36,05:36,0,A l'heure,160,22.3
J008133,2025-09-26,T028,G05,G06,21:48,21:48,0,A l'heure,233,45.32
J008134,2025-11-10,T002,G02,G05,20:45,20:49,4,Retarde,264,68.97
J008135,2025-11-17,T021,G08,G13,20:18,20:18,0,A l'heure,435,38.67
J008136,2026-06-30,T018,G13,G14,08:12,08:13,1,Retarde,272,35.5
J008137,2025-09-02,T033,G14,G03,17:45,17:45,0,A l'heure,148,22.28
J008138,2025-10-16,T034,G07,G02,06:36,06:36,0,A l'heure,104,19.07
J008139,2026-05-05,T003,G08,G06,13:24,13:24,0,A l'heure,247,94.41
J008140,2026-07-24,T002,G14,G11,16:24,16:24,0,A l'heure,246,56.03
J008141,2025-10-17,T040,G15,G12,20:18,20:18,0,A l'heure,175,21.46
J008142,2026-04-14,T029,G14,G06,11:45,11:45,0,A l'heure,90,27.24
J008143,2025-09-16,T039,G11,G13,19:48,19:53,5,Retarde,149,27.34
J008144,2026-07-25,T023,G14,G07,20:12,20:12,0,A l'heure,324,63.3
J008145,2026-02-03,T018,G12,G10,05:18,05:18,0,A l'heure,464,27.01
J008146,2026-02-20,T019,G07,G14,10:21,10:51,30,Retarde,467,32.3
J008147,2026-03-12,T004,G05,G13,07:45,07:45,0,A l'heure,289,98.28
J008148,2025-11-10,T019,G03,G07,10:06,10:06,0,A l'heure,354,38.46
J008149,2026-08-11,T008,G14,G05,06:00,06:00,0,A l'heure,313,67.88
J008150,2026-08-24,T001,G05,G04,12:48,12:48,0,A l'heure,316,95.92
J008151,2026-04-19,T010,G11,G01,17:12,17:12,0,A l'heure,392,114.7
J008152,2026-02-02,T022,G08,G14,16:45,16:45,0,A l'heure,271,26.8
J008153,2026-02-16,T004,G03,G06,21:00,21:00,0,A l'heure,309,52.15
J008154,2026-03-29,T026,G13,G15,16:30,16:30,0,A l'heure,209,46.27
J008155,2025-09-22,T021,G14,G01,20:48,20:48,0,A l'heure,259,43.94
J008156,2026-06-23,T020,G07,G11,19:36,19:57,21,Retarde,363,30.81
J008157,2026-01-20,T010,G08,G10,10:21,10:21,0,A l'heure,321,59.95
J008158,2026-01-27,T019,G09,G08,15:00,15:00,0,A l'heure,454,26.13
J008159,2025-12-10,T026,G01,G05,18:24,18:24,0,A l'heure,248,47.63
J008160,2026-08-27,T031,G05,G04,14:00,14:00,0,A l'heure,198,27.69
J008161,2026-07-08,T036,G08,G06,10:15,10:17,2,Retarde,146,15.98
J008162,2025-12-06,T014,G03,G06,18:48,18:48,0,A l'heure,360,82.37
J008163,2025-10-09,T010,G02,G03,16:18,16:18,0,A l'heure,304,66.47
J008164,2026-04-03,T020,G06,G02,15:36,16:16,40,Retarde,512,27.99
J008165,2026-08-04,T011,G10,G12,19:21,19:21,0,A l'heure,349,103.63
J008166,2026-03-24,T019,G07,G11,11:06,11:06,0,A l'heure,192,40.57
J008167,2025-10-14,T029,G15,G10,13:00,13:00,0,A l'heure,118,18.09
J008168,2025-09-29,T036,G06,G15,18:21,18:21,0,A l'heure,73,21.95
J008169,2026-04-27,T022,G13,G07,10:12,10:26,14,Retarde,355,36.28
J008170,2025-10-28,T026,G09,G13,20:54,21:26,32,Retarde,215,38.19
J008171,2026-05-20,T020,G15,G02,14:21,14:21,0,A l'heure,328,40.27
J008172,2025-10-08,T007,G10,G13,07:18,07:23,5,Retarde,398,72.27
J008173,2025-12-02,T023,G14,G12,06:06,06:06,0,A l'heure,194,56.92
J008174,2025-12-04,T015,G12,G07,15:48,15:50,2,Retarde,436,23.96
J008175,2025-11-07,T013,G06,G10,08:21,08:21,0,A l'heure,334,52.41
J008176,2026-04-03,T011,G14,G07,08:54,08:54,0,A l'heure,451,87.59
J008177,2026-08-12,T024,G10,G09,08:21,08:21,0,A l'heure,224,36.25
J008178,2026-01-15,T036,G03,G08,15:30,15:30,0,A l'heure,133,22.69
J008179,2026-05-06,T040,G03,G04,15:54,15:54,0,A l'heure,193,26.4
J008180,2026-07-03,T008,G09,G10,08:54,08:54,0,A l'heure,261,82.35
J008181,2026-07-02,T022,G09,G04,22:48,22:48,0,A l'heure,352,28.82
J008182,2025-10-17,T028,G02,G14,19:00,19:04,4,Retarde,208,30.55
J008183,2026-01-12,T011,G13,G07,16:42,16:42,0,A l'heure,302,57.26
J008184,2026-02-07,T011,G03,G06,08:21,08:31,10,Retarde,302,101.34
J008185,2025-12-30,T022,G14,G11,14:12,14:35,23,Retarde,488,36.66
J008186,2026-04-14,T014,G07,G03,16:18,16:18,0,A l'heure,310,65.24
J008187,2026-04-03,T015,G14,G13,11:42,11:42,0,A l'heure,327,27.98
J008188,2026-03-24,T027,G02,G03,07:00,07:29,29,Retarde,149,36.25
J008189,2026-05-19,T025,G11,G14,18:00,18:00,0,A l'heure,176,41.76
J008190,2025-11-16,T012,G12,G08,13:45,13:45,0,A l'heure,404,101.99
J008191,2025-11-03,T019,G15,G11,16:21,16:21,0,A l'heure,291,40.3
J008192,2025-09-20,T024,G09,G03,05:18,05:52,34,Retarde,243,45.28
J008193,2025-11-21,T040,G08,G02,17:42,17:54,12,Retarde,132,16.14
J008194,2026-06-01,T001,G08,G12,19:18,19:18,0,A l'heure,254,67.85
J008195,2025-10-04,T021,G06,G11,14:42,14:42,0,A l'heure,562,44.27
J008196,2026-01-14,T014,G06,G03,17:48,17:48,0,A l'heure,205,62.14
J008197,2026-02-12,T038,G04,G15,06:54,06:54,0,A l'heure,154,23.47
J008198,2025-11-29,T004,G06,G10,16:21,16:29,8,Retarde,434,87.63
J008199,2025-10-12,T035,G11,G10,15:54,15:54,0,A l'heure,146,32.4
J008200,2025-10-29,T034,G01,G15,07:12,07:12,0,A l'heure,116,19.56
J008201,2026-03-08,T010,G12,G03,21:06,21:06,0,A l'heure,319,105.81
J008202,2025-11-04,T016,G03,G11,10:45,10:45,0,A l'heure,306,27.92
J008203,2025-09-21,T015,G10,G05,07:15,07:20,5,Retarde,398,42.32
J008204,2026-07-22,T003,G08,G09,11:00,11:00,0,A l'heure,373,75.8
J008205,2026-01-12,T025,G11,G04,22:54,22:54,0,A l'heure,232,48.63
J008206,2025-12-18,T018,G03,G09,16:24,16:25,1,Retarde,478,40.77
J008207,2026-07-09,T039,G02,G03,18:15,18:15,0,A l'heure,112,26.41
J008208,2026-01-19,T028,G11,G05,19:30,19:50,20,Retarde,215,49.93
J008209,2026-03-05,T033,G13,G02,12:18,12:18,0,A l'heure,184,17.2
J008210,2026-06-05,T021,G04,G11,06:21,06:21,0,A l'heure,327,41.03
J008211,2026-01-04,T003,G03,G01,09:48,09:52,4,Retarde,339,107.65
J008212,2026-07-01,T022,G04,G13,16:24,16:24,0,A l'heure,264,35.55
J008213,2026-06-12,T013,G03,G11,12:45,13:15,30,Retarde,202,83.69
J008214,2026-06-16,T014,G15,G01,06:06,06:06,0,A l'heure,311,66.93
J008215,2025-11-08,T034,G11,G10,20:30,20:30,0,A l'heure,155,31.36
J008216,2026-08-01,T032,G07,G01,10:15,10:15,0,A l'heure,130,18.79
J008217,2025-11-20,T008,G15,G07,21:42,21:42,0,A l'heure,325,86.16
J008218,2025-09-19,T033,G04,G01,16:21,16:21,0,A l'heure,164,18.74
J008219,2026-06-12,T029,G06,G15,07:24,07:24,0,A l'heure,112,20.65
J008220,2026-02-12,T007,G08,G15,19:45,19:45,0,A l'heure,239,103.05
J008221,2026-08-02,T024,G03,G06,08:36,08:59,23,Retarde,246,69.48
J008222,2026-07-12,T033,G01,G10,05:24,05:24,0,A l'heure,115,22.21
J008223,2026-08-13,T028,G12,G01,19:42,19:42,0,A l'heure,254,60.72
J008224,2026-08-03,T001,G12,G01,07:06,07:09,3,Retarde,184,93.75
J008225,2026-02-13,T010,G07,G15,21:36,21:37,1,Retarde,408,58.85
J008226,2026-05-29,T029,G05,G02,15:15,15:15,0,A l'heure,100,24.27
J008227,2026-05-03,T020,G10,G13,17:21,17:21,0,A l'heure,363,35.34
J008228,2025-12-05,T033,G04,G12,15:54,15:54,0,A l'heure,97,27.36
J008229,2025-12-24,T011,G13,G08,08:42,08:49,7,Retarde,342,78.61
J008230,2025-11-25,T005,G08,G11,19:36,19:37,1,Retarde,325,99.86
J008231,2026-08-24,T037,G02,G05,11:24,11:24,0,A l'heure,160,21.66
J008232,2025-11-13,T024,G11,G09,20:36,20:36,0,A l'heure,189,38.01
J008233,2026-07-30,T020,G01,G10,10:42,10:42,0,A l'heure,205,29.75
J008234,2026-08-18,T003,G05,G02,12:42,12:42,0,A l'heure,280,79.58
J008235,2026-08-21,T035,G12,G10,21:24,21:24,0,A l'heure,140,27.46
J008236,2026-05-18,T024,G01,G02,20:15,20:15,0,A l'heure,276,39.11
J008237,2026-02-12,T040,G12,G06,08:12,08:12,0,A l'heure,172,15.44
J008238,2026-05-04,T017,G14,G10,11:42,11:42,0,A l'heure,371,31.3
J008239,2026-01-19,T027,G01,G03,21:24,21:27,3,Retarde,54,40.86
J008240,2026-04-30,T018,G04,G12,09:45,09:45,0,A l'heure,422,33.58
J008241,2026-08-12,T003,G13,G03,13:00,13:37,37,Retarde,366,75.19
J008242,2026-07-05,T011,G01,G14,20:30,20:31,1,Retarde,441,72.93
J008243,2026-02-07,T028,G03,G15,15:36,15:51,15,Retarde,316,58.88
J008244,2025-09-14,T014,G02,G15,11:48,11:48,0,A l'heure,270,104.52
J008245,2026-04-08,T011,G09,G14,19:54,19:54,0,A l'heure,364,70.56
J008246,2026-02-20,T039,G15,G08,21:45,21:45,0,A l'heure,124,25.53
J008247,2025-12-12,T028,G08,G09,06:12,06:17,5,Retarde,188,31.5
J008248,2025-10-17,T024,G12,G11,18:54,18:55,1,Retarde,154,47.21
J008249,2026-07-07,T009,G12,G01,06:36,06:45,9,Retarde,339,71.38
J008250,2026-03-08,T034,G05,G12,21:21,21:21,0,A l'heure,175,22.98
J008251,2026-03-29,T028,G12,G09,07:12,07:12,0,A l'heure,222,52.75
J008252,2026-04-10,T027,G04,G06,17:36,17:46,10,Retarde,218,43.33
J008253,2026-04-28,T012,G03,G08,17:36,17:36,0,A l'heure,209,59.52
J008254,2025-09-03,T038,G05,G13,21:15,21:18,3,Retarde,126,20.45
J008255,2026-08-14,T034,G02,G12,11:12,11:13,1,Retarde,142,17.86
J008256,2026-05-08,T008,G09,G02,14:15,14:16,1,Retarde,404,56.14
J008257,2026-06-14,T034,G14,G03,07:30,07:30,0,A l'heure,192,22.31
J008258,2025-12-10,T018,G08,G05,21:30,21:30,0,A l'heure,500,32.28
J008259,2025-09-10,T021,G06,G03,21:24,21:24,0,A l'heure,174,35.18
J008260,2025-12-10,T035,G03,G12,08:54,08:54,0,A l'heure,133,24.19
J008261,2025-10-06,T013,G14,G11,22:30,22:30,0,A l'heure,370,78.11
J008262,2026-06-12,T015,G13,G03,20:42,21:07,25,Retarde,408,40.08
J008263,2026-03-11,T039,G08,G11,22:21,22:21,0,A l'heure,103,15.37
J008264,2026-07-14,T013,G11,G08,05:21,05:24,3,Retarde,445,90.94
J008265,2026-06-04,T022,G09,G08,18:12,18:12,0,A l'heure,402,43.26
J008266,2026-06-14,T010,G03,G08,08:54,08:57,3,Retarde,298,70.43
J008267,2025-09-09,T037,G07,G11,05:00,05:00,0,A l'heure,123,22.86
J008268,2026-01-06,T040,G15,G11,09:24,09:24,0,A l'heure,157,22.98
J008269,2026-07-24,T009,G01,G15,08:18,08:22,4,Retarde,271,80.51
J008270,2026-02-19,T038,G12,G13,20:36,20:36,0,A l'heure,126,15.81
J008271,2026-05-14,T014,G15,G09,05:48,05:48,0,A l'heure,411,88.32
J008272,2026-07-11,T040,G12,G07,13:00,13:00,0,A l'heure,140,32.83
J008273,2025-10-03,T017,G09,G11,17:24,17:27,3,Retarde,288,24.64
J008274,2026-04-05,T003,G03,G14,08:18,08:21,3,Retarde,446,97.69
J008275,2026-01-06,T036,G05,G13,06:48,07:04,16,Retarde,107,15.56
J008276,2026-08-11,T015,G01,G09,17:06,17:11,5,Retarde,441,24.75
J008277,2025-10-26,T021,G02,G06,20:24,20:24,0,A l'heure,564,36.38
J008278,2026-07-19,T002,G09,G13,18:48,18:58,10,Retarde,312,64.63
J008279,2026-02-06,T009,G14,G04,13:54,13:54,0,A l'heure,327,55.55
J008280,2025-10-29,T034,G12,G10,20:42,20:42,0,A l'heure,74,24.82
J008281,2026-04-26,T018,G05,G04,16:36,16:36,0,A l'heure,634,48.52
J008282,2026-06-02,T019,G14,G04,20:21,20:21,0,A l'heure,289,31.3
J008283,2025-12-06,T011,G07,G15,06:00,06:32,32,Retarde,361,95.24
J008284,2026-04-13,T013,G03,G05,22:24,22:35,11,Retarde,420,100.07
J008285,2025-11-20,T015,G10,G12,14:48,,0,Annule,295,24.49
J008286,2025-11-14,T003,G12,G04,05:42,05:42,0,A l'heure,324,63.97
J008287,2026-07-26,T006,G13,G09,21:30,21:30,0,A l'heure,400,108.82
J008288,2026-03-12,T033,G11,G12,22:30,22:30,0,A l'heure,157,18.92
J008289,2026-04-29,T010,G14,G12,08:54,08:54,0,A l'heure,218,66.98
J008290,2026-08-30,T029,G06,G12,05:42,05:42,0,A l'heure,188,17.04
J008291,2026-03-08,T015,G12,G06,07:00,07:00,0,A l'heure,510,44.38
J008292,2026-07-21,T015,G09,G14,13:00,13:00,0,A l'heure,488,41.95
J008293,2026-03-04,T022,G09,G13,22:18,22:18,0,A l'heure,364,27.23
J008294,2025-10-29,T015,G10,G06,07:21,07:21,0,A l'heure,262,35.75
J008295,2025-10-10,T013,G11,G07,07:24,07:24,0,A l'heure,215,59.03
J008296,2026-07-16,T030,G08,G04,18:54,19:08,14,Retarde,122,24.62
J008297,2026-08-18,T036,G13,G10,14:21,14:21,0,A l'heure,118,16.43
J008298,2026-06-05,T001,G11,G05,18:54,18:54,0,A l'heure,279,70.91
J008299,2026-06-04,T028,G05,G14,21:15,21:15,0,A l'heure,260,58.91
J008300,2026-04-28,T029,G12,G05,16:45,16:45,0,A l'heure,173,22.35
J008301,2026-02-09,T005,G14,G09,14:24,14:24,0,A l'heure,386,102.84
J008302,2026-04-26,T008,G04,G06,07:18,07:18,0,A l'heure,438,77.07
J008303,2025-12-09,T017,G05,G02,05:18,05:18,0,A l'heure,299,30.95
J008304,2026-08-31,T010,G11,G13,10:48,10:49,1,Retarde,414,71.7
J008305,2026-06-21,T017,G13,G01,21:45,21:45,0,A l'heure,478,36.05
J008306,2025-09-11,T026,G02,G15,21:36,21:36,0,A l'heure,238,49.9
J008307,2026-07-09,T012,G11,G02,20:00,20:00,0,A l'heure,491,93.0
J008308,2026-03-31,T012,G14,G09,19:54,19:54,0,A l'heure,197,81.35
J008309,2025-10-11,T020,G04,G03,11:21,11:21,0,A l'heure,591,42.77
J008310,2026-08-24,T005,G06,G11,18:18,18:18,0,A l'heure,346,92.46
J008311,2026-06-21,T039,G06,G01,15:48,15:49,1,Retarde,174,30.08
J008312,2025-10-30,T023,G04,G01,22:18,23:12,54,Retarde,238,39.85
J008313,2025-09-14,T012,G14,G07,16:12,16:12,0,A l'heure,111,113.3
J008314,2025-11-29,T034,G04,G07,10:06,10:06,0,A l'heure,179,24.73
J008315,2026-08-11,T002,G08,G07,13:06,13:06,0,A l'heure,369,100.86
J008316,2026-03-01,T011,G07,G04,05:30,05:41,11,Retarde,384,90.26
J008317,2025-12-12,T036,G11,G09,21:30,21:37,7,Retarde,192,18.43
J008318,2026-05-08,T036,G11,G06,19:15,19:15,0,A l'heure,131,26.41
J008319,2026-08-03,T022,G08,G11,05:24,05:24,0,A l'heure,432,28.7
J008320,2026-03-30,T024,G07,G14,13:42,13:43,1,Retarde,174,54.19
J008321,2025-12-15,T028,G03,G06,16:21,16:21,0,A l'heure,212,40.88
J008322,2026-07-15,T021,G05,G07,22:42,22:42,0,A l'heure,257,28.22
J008323,2026-01-12,T021,G01,G03,09:54,10:00,6,Retarde,250,37.43
J008324,2026-05-23,T005,G12,G11,10:45,10:45,0,A l'heure,464,105.93
J008325,2026-03-23,T032,G06,G11,05:42,05:42,0,A l'heure,130,22.63
J008326,2025-11-28,T002,G10,G01,21:12,21:15,3,Retarde,298,73.76
J008327,2025-10-24,T003,G05,G15,19:21,19:21,0,A l'heure,349,64.07
J008328,2026-08-12,T007,G11,G07,11:45,11:46,1,Retarde,215,87.05
J008329,2026-07-05,T029,G07,G12,10:12,10:16,4,Retarde,174,25.62
J008330,2026-01-08,T030,G09,G15,16:42,16:44,2,Retarde,195,17.89
J008331,2026-01-24,T016,G09,G11,16:45,,0,Annule,421,50.54
J008332,2026-07-12,T001,G08,G10,08:48,08:48,0,A l'heure,461,86.35
J008333,2025-12-30,T007,G05,G08,15:36,15:36,0,A l'heure,332,93.9
J008334,2026-03-25,T020,G07,G02,16:15,16:15,0,A l'heure,373,34.25
J008335,2026-02-04,T006,G09,G08,05:15,05:23,8,Retarde,166,69.32
J008336,2025-12-22,T008,G02,G15,11:54,11:54,0,A l'heure,141,72.86
J008337,2025-11-05,T004,G04,G01,21:18,21:18,0,A l'heure,255,102.41
J008338,2026-05-29,T007,G10,G09,11:48,11:48,0,A l'heure,290,54.61
J008339,2025-12-04,T027,G04,G02,21:42,21:42,0,A l'heure,271,56.47
J008340,2026-03-18,T022,G13,G11,22:54,22:57,3,Retarde,344,41.05
J008341,2026-05-24,T002,G04,G12,19:45,19:56,11,Retarde,329,107.36
J008342,2026-04-20,T018,G10,G07,14:15,14:15,0,A l'heure,360,29.21
J008343,2025-10-26,T018,G10,G14,07:30,07:38,8,Retarde,536,35.18
J008344,2026-06-09,T033,G06,G07,17:21,17:30,9,Retarde,139,27.18
J008345,2026-06-10,T030,G06,G07,21:00,21:01,1,Retarde,140,16.68
J008346,2026-05-25,T013,G14,G09,21:15,21:15,0,A l'heure,427,60.86
J008347,2025-12-17,T022,G08,G02,13:12,13:12,0,A l'heure,587,43.56
J008348,2026-07-18,T019,G02,G11,12:42,12:42,0,A l'heure,528,40.82
J008349,2026-06-20,T011,G04,G05,19:36,19:36,0,A l'heure,350,87.05
J008350,2025-11-07,T004,G11,G09,20:15,20:23,8,Retarde,316,69.01
J008351,2025-11-01,T040,G06,G08,22:48,22:48,0,A l'heure,127,19.85
J008352,2026-06-26,T036,G14,G11,20:21,20:21,0,A l'heure,157,26.42
J008353,2026-01-04,T020,G09,G06,08:21,08:23,2,Retarde,397,41.6
J008354,2026-04-01,T028,G01,G11,11:15,11:52,37,Retarde,233,38.42
J008355,2025-10-11,T016,G10,G01,07:18,07:27,9,Retarde,496,26.49
J008356,2025-09-01,T029,G01,G09,06:30,06:30,0,A l'heure,155,20.44
J008357,2026-05-05,T034,G08,G03,08:54,08:54,0,A l'heure,156,27.78
J008358,2026-03-15,T037,G12,G11,08:42,08:48,6,Retarde,190,23.37
J008359,2025-12-17,T027,G09,G11,09:18,09:34,16,Retarde,130,51.51
J008360,2026-08-21,T020,G15,G06,06:54,06:56,2,Retarde,431,23.64
J008361,2026-02-10,T009,G05,G15,22:54,23:27,33,Retarde,366,82.2
J008362,2026-05-04,T032,G15,G11,09:30,09:30,0,A l'heure,185,15.47
J008363,2026-06-06,T025,G13,G06,16:30,16:33,3,Retarde,289,56.01
J008364,2026-08-24,T013,G09,G06,15:24,15:31,7,Retarde,184,75.5
J008365,2025-09-01,T028,G15,G03,17:54,17:54,0,A l'heure,222,52.9
J008366,2025-09-12,T028,G08,G10,20:24,20:29,5,Retarde,288,45.55
J008367,2026-06-15,T016,G08,G03,20:00,20:00,0,A l'heure,218,38.61
J008368,2025-11-19,T006,G05,G06,08:06,08:09,3,Retarde,322,89.82
J008369,2026-05-15,T040,G07,G09,09:12,09:15,3,Retarde,133,28.68
J008370,2025-09-26,T002,G06,G08,05:30,05:30,0,A l'heure,224,99.35
J008371,2026-04-05,T020,G10,G04,18:54,18:54,0,A l'heure,611,38.39
J008372,2025-09-19,T025,G03,G05,11:36,11:49,13,Retarde,245,48.75
J008373,2026-01-19,T038,G14,G13,20:24,20:24,0,A l'heure,138,15.01
J008374,2026-07-21,T035,G06,G12,06:36,06:36,0,A l'heure,159,20.68
J008375,2026-05-15,T039,G04,G14,20:15,20:15,0,A l'heure,126,22.28
J008376,2026-04-05,T015,G02,G05,11:54,11:54,0,A l'heure,487,32.53
J008377,2025-10-05,T029,G01,G11,20:06,20:23,17,Retarde,203,19.42
J008378,2026-03-08,T034,G08,G05,08:15,08:15,0,A l'heure,199,20.26
J008379,2025-11-01,T033,G15,G06,08:12,08:12,0,A l'heure,137,27.31
J008380,2025-11-09,T038,G12,G07,21:54,21:54,0,A l'heure,190,26.8
J008381,2026-02-09,T018,G13,G05,09:54,09:59,5,Retarde,363,40.09
J008382,2026-01-12,T039,G07,G02,08:30,08:30,0,A l'heure,113,17.71
J008383,2026-08-24,T006,G07,G13,05:48,05:48,0,A l'heure,398,73.99
J008384,2026-04-26,T010,G06,G05,17:12,17:12,0,A l'heure,328,77.67
J008385,2026-05-24,T007,G06,G02,17:30,17:30,0,A l'heure,499,79.01
J008386,2026-02-01,T011,G06,G07,10:06,10:15,9,Retarde,413,60.56
J008387,2026-05-09,T018,G09,G08,12:54,12:54,0,A l'heure,547,37.48
J008388,2026-03-24,T019,G13,G08,06:18,06:23,5,Retarde,409,35.7
J008389,2026-04-16,T028,G13,G08,17:54,17:54,0,A l'heure,256,60.53
J008390,2025-11-13,T009,G05,G08,15:54,15:54,0,A l'heure,485,81.26
J008391,2026-05-29,T031,G01,G06,14:30,14:30,0,A l'heure,93,15.26
J008392,2025-10-27,T040,G05,G07,12:48,12:48,0,A l'heure,82,25.44
J008393,2026-01-30,T012,G11,G09,13:30,13:30,0,A l'heure,296,66.85
J008394,2025-11-27,T014,G04,G03,06:15,06:15,0,A l'heure,243,82.64
J008395,2026-03-03,T003,G09,G14,15:54,15:54,0,A l'heure,259,69.62
J008396,2026-04-22,T020,G11,G09,09:15,09:42,27,Retarde,498,22.84
J008397,2026-01-25,T014,G14,G05,06:24,06:32,8,Retarde,259,114.22
J008398,2025-11-05,T012,G03,G11,18:30,18:35,5,Retarde,150,62.54
J008399,2026-03-27,T012,G15,G07,21:36,21:36,0,A l'heure,241,75.99
J008400,2025-12-29,T012,G03,G05,17:12,17:55,43,Retarde,282,55.05
J008401,2026-08-17,T020,G10,G13,16:24,16:27,3,Retarde,294,23.51
J008402,2026-02-03,T005,G09,G04,16:21,16:21,0,A l'heure,289,66.89
J008403,2026-08-05,T023,G07,G05,05:42,05:42,0,A l'heure,272,48.24
J008404,2025-12-30,T033,G02,G01,19:06,19:09,3,Retarde,122,17.52
J008405,2026-04-25,T033,G04,G07,14:18,14:18,0,A l'heure,184,24.69
J008406,2026-01-16,T034,G13,G04,20:06,20:06,0,A l'heure,98,17.13
J008407,2026-08-26,T031,G03,G06,13:18,13:18,0,A l'heure,112,18.35
J008408,2025-09-26,T037,G09,G06,08:06,08:06,0,A l'heure,100,17.23
J008409,2026-04-03,T003,G10,G03,19:54,20:03,9,Retarde,340,72.71
J008410,2025-09-16,T020,G13,G05,10:48,10:48,0,A l'heure,416,35.57
J008411,2025-10-12,T021,G03,G12,22:06,22:06,0,A l'heure,537,39.53
J008412,2026-06-11,T021,G04,G05,19:18,19:18,0,A l'heure,345,28.81
J008413,2026-05-24,T025,G15,G07,22:48,22:51,3,Retarde,333,40.08
J008414,2026-04-16,T026,G03,G10,20:36,20:36,0,A l'heure,226,54.87
J008415,2026-01-30,T024,G07,G10,12:48,12:48,0,A l'heure,120,41.96
J008416,2026-01-27,T030,G15,G07,19:12,19:18,6,Retarde,150,27.27
J008417,2025-09-06,T021,G07,G03,16:06,16:06,0,A l'heure,495,50.75
J008418,2025-10-11,T019,G02,G14,10:48,10:55,7,Retarde,278,28.63
J008419,2025-10-07,T020,G02,G14,20:42,20:42,0,A l'heure,297,28.04
J008420,2025-11-08,T004,G15,G03,14:15,14:15,0,A l'heure,369,61.53
J008421,2025-09-29,T032,G12,G05,11:00,11:00,0,A l'heure,103,19.32
J008422,2025-11-23,T017,G07,G14,05:36,05:36,0,A l'heure,448,38.15
J008423,2025-12-30,T038,G06,G05,08:24,08:24,0,A l'heure,135,14.79
J008424,2026-07-04,T026,G06,G01,12:06,12:07,1,Retarde,168,47.51
J008425,2026-01-24,T009,G09,G13,21:00,21:00,0,A l'heure,411,95.01
J008426,2026-01-26,T029,G14,G10,06:30,06:30,0,A l'heure,152,28.51
J008427,2026-04-26,T006,G10,G09,22:24,22:27,3,Retarde,356,112.89
J008428,2025-12-12,T004,G14,G05,08:12,08:21,9,Retarde,274,61.15
J008429,2026-07-07,T011,G06,G01,09:15,09:15,0,A l'heure,187,54.27
J008430,2026-02-11,T012,G11,G06,19:21,19:29,8,Retarde,360,61.76
J008431,2026-02-07,T003,G01,G12,12:42,,0,Annule,237,72.43
J008432,2026-07-23,T012,G01,G14,15:48,15:55,7,Retarde,331,73.28
J008433,2026-07-27,T016,G09,G07,06:54,06:54,0,A l'heure,199,29.25
J008434,2026-04-28,T012,G01,G14,13:45,14:00,15,Retarde,360,92.85
J008435,2025-11-19,T038,G04,G13,18:45,18:45,0,A l'heure,141,25.36
J008436,2026-05-28,T014,G08,G04,12:42,12:47,5,Retarde,408,63.69
J008437,2025-10-14,T002,G11,G06,13:15,13:15,0,A l'heure,375,56.3
J008438,2026-08-10,T019,G13,G07,20:48,20:50,2,Retarde,95,24.59
J008439,2025-12-20,T026,G12,G04,13:24,13:24,0,A l'heure,327,60.85
J008440,2025-09-13,T029,G11,G13,22:21,22:21,0,A l'heure,102,27.06
J008441,2026-03-23,T006,G07,G14,11:24,11:24,0,A l'heure,265,66.3
J008442,2026-08-05,T024,G15,G05,15:36,15:36,0,A l'heure,142,60.07
J008443,2025-09-09,T005,G05,G11,18:15,18:15,0,A l'heure,306,57.98
J008444,2026-05-27,T031,G07,G09,12:54,12:58,4,Retarde,141,15.11
J008445,2026-06-24,T007,G10,G13,16:12,16:12,0,A l'heure,347,103.57
J008446,2025-10-06,T039,G07,G04,09:30,09:30,0,A l'heure,131,18.07
J008447,2025-10-10,T035,G08,G12,09:45,09:55,10,Retarde,133,25.86
J008448,2026-04-15,T024,G05,G02,13:06,13:06,0,A l'heure,184,35.07
J008449,2026-08-23,T032,G10,G13,12:45,12:49,4,Retarde,161,21.64
J008450,2025-10-23,T020,G06,G11,14:21,14:21,0,A l'heure,370,41.49
J008451,2026-05-27,T037,G02,G11,07:21,07:22,1,Retarde,126,22.7
J008452,2026-03-19,T003,G03,G07,16:06,16:06,0,A l'heure,289,93.97
J008453,2026-03-22,T026,G04,G13,19:54,20:06,12,Retarde,298,66.87
J008454,2025-10-13,T020,G07,G04,15:21,15:21,0,A l'heure,498,24.32
J008455,2025-09-03,T023,G11,G01,07:06,07:57,51,Retarde,260,31.02
